id,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,celeb_names,celeb_id
689,703118,1986,'56/nm0000056_rm1204734976_1925-1-26_1986.jpg',1.0,'Paul Newman', 741.30646905  659.37030582 1474.85093809 1392.91477487,3.5316462642078594,,'Ambrosia Kelley',15157
690,703118,1966,'56/nm0000056_rm126537216_1925-1-26_1966.jpg',1.0,'Paul Newman',3845.2174858  1174.45193046 4590.37829824 1919.6127429 ,4.161936228694732,3.0255943980366453,'Amelia Cooke',15157
691,703118,1972,'56/nm0000056_rm1284492800_1925-1-26_1972.jpg',1.0,'Paul Newman',1705.3826717  1563.75411572 2974.19967547 2832.57111949,1.1363511063228864,,'Amelia Heinle',15157
692,703118,1972,'56/nm0000056_rm1301270016_1925-1-26_1972.jpg',1.0,'Paul Newman',1449.35646072 1449.35646072 2371.20875689 2371.20875689,1.717630196646526,0.8111537972088713,'Amelia Warner',15157
693,703118,1972,'56/nm0000056_rm1318047232_1925-1-26_1972.jpg',1.0,'Paul Newman',3490.10281699 1277.98547287 3981.81121941 1769.6938753 ,1.3159480417732825,,'America Ferrera',15157
694,703118,1972,'56/nm0000056_rm1334824448_1925-1-26_1972.jpg',1.0,'Paul Newman', 831.47119828 1037.83474785 1754.09017135 1960.45372092,1.995559639100956,1.237222035612684,'America Olivo',15157
695,703118,1981,'56/nm0000056_rm1509143296_1925-1-26_1981.jpg',1.0,'Paul Newman',632.04  236.328 762.112 366.4  ,2.5355597023794205,2.498860218674021,'Ami Haruna',15157
696,703118,1981,'56/nm0000056_rm1525920512_1925-1-26_1981.jpg',1.0,'Paul Newman', 652.82024312  381.56889182 1139.25567546  868.00432416,2.6067241603561087,,'Ami James',15157
697,703118,2002,'56/nm0000056_rm1535351040_1925-1-26_2002.jpg',1.0,'Paul Newman',169.07  112.926 214.368 158.224,2.0346084492997982,1.5198893632422132,'Amick Byram',15157
698,703118,1982,'56/nm0000056_rm1541314816_1925-1-26_1982.jpg',1.0,'Paul Newman',123.08805179 123.08805179 305.47012947 305.47012947,4.463330045259117,,'Amila Terzimehic',15157
699,703118,1982,'56/nm0000056_rm1574869248_1925-1-26_1982.jpg',1.0,'Paul Newman', 66.30398497   0.34       214.38295117 148.41896619,1.9473420250468625,,'Amin El Gamal',15157
700,703118,1982,'56/nm0000056_rm1608423680_1925-1-26_1982.jpg',1.0,'Paul Newman',280.31343994 123.17150497 436.5053749  279.36343994,5.1823711198316715,5.064568283684755,'Amir Arison',15157
701,703118,1969,'56/nm0000056_rm1683195648_1925-1-26_1969.jpg',1.0,'Paul Newman',1214.464  362.496 1359.872  507.904,0.7810080457261213,,'Amir Blumenfeld',15157
702,703118,1969,'56/nm0000056_rm1699972864_1925-1-26_1969.jpg',1.0,'Paul Newman',1099.776  903.168 1245.184 1048.576,2.8372519258090376,1.8965220912577352,'Amir Mokri',15157
703,703118,1969,'56/nm0000056_rm1716750080_1925-1-26_1969.jpg',1.0,'Paul Newman',837.632 739.328 983.04  884.736,1.7123874965312749,,'Amir Naderi',15157
704,703118,1973,'56/nm0000056_rm1784328192_1925-1-26_1973.jpg',1.0,'Paul Newman', 604.29676314  453.73457236 1279.77862168 1129.2164309 ,1.3533755382266033,,'Amira Casar',15157
705,703118,1989,'56/nm0000056_rm1862831616_1925-1-26_1989.jpg',1.0,'Paul Newman', 123.07442041 1131.62792382  484.10568164 1492.65918505,3.564182373686444,1.476033587675344,'Amitabh Bachchan',15157
706,703118,1974,'56/nm0000056_rm1983564800_1925-1-26_1974.jpg',1.0,'Paul Newman',3788.45158792 1819.52656955 4248.73293437 2279.80791601,1.0544594365272912,,'Amma Asante',15157
707,703118,1981,'56/nm0000056_rm200247296_1925-1-26_1981.jpg',1.0,'Paul Newman', 95.348  82.74  151.296 138.688,2.030297537836175,1.5577694579958277,'Amos Gitai',15157
708,703118,1974,'56/nm0000056_rm2019866624_1925-1-26_1974.jpg',1.0,'Paul Newman', 60.84  150.696 194.688 284.544,1.4715033773454451,,'Amr Waked',15157
709,703118,1986,'56/nm0000056_rm2043595776_1925-1-26_1986.jpg',1.0,'Paul Newman',1088.33315714  587.84908461 1459.74521153  959.26113901,3.0201785156719305,0.7573828230471716,'Amrapali Ambegaokar',15157
710,703118,1974,'56/nm0000056_rm2050673664_1925-1-26_1974.jpg',1.0,'Paul Newman',1417.74728904  758.52308749 2260.19726247 1600.97306091,2.487408677431445,,'Amrish Puri',15157
711,703118,1986,'56/nm0000056_rm2077150208_1925-1-26_1986.jpg',1.0,'Paul Newman', 894.9043994  1006.30107433 1392.45843657 1503.8551115 ,3.5120622911165422,2.9176933584307068,'Amy Acker',15157
712,703118,1974,'56/nm0000056_rm2134559744_1925-1-26_1974.jpg',1.0,'Paul Newman',1822.24536784  366.68907357 2474.44570026 1018.88940599,2.9380165993978453,2.541897820320397,'Amy Adams',15157
713,703118,1982,'56/nm0000056_rm2157825536_1925-1-26_1982.jpg',1.0,'Paul Newman', 478.17575696  478.17575696 1086.1160159  1086.1160159 ,2.0327419964273075,1.4464666953505645,'Amy Allen',15157
714,703118,1982,'56/nm0000056_rm2174602752_1925-1-26_1982.jpg',1.0,'Paul Newman', 830.0628156   719.78777352 1323.30050496 1213.02546288,3.7629107476364263,3.234864048921499,'Amy Aquino',15157
715,703118,1982,'56/nm0000056_rm2191379968_1925-1-26_1982.jpg',1.0,'Paul Newman', 723.23176682  466.00613582 1183.23790264  926.01227163,4.012497549859647,,'Amy Baer',15157
716,703118,1981,'56/nm0000056_rm233801728_1925-1-26_1981.jpg',1.0,'Paul Newman',221.42107887 126.86918793 362.44891529 267.89702434,2.813619684591892,,'Amy Brassette',15157
717,703118,1998,'56/nm0000056_rm240032000_1925-1-26_1998.jpg',1.0,'Paul Newman',193.242  87.29  235.984 130.032,2.489487571852219,1.2974925824473864,'Amy Brenneman',15157
718,703118,1982,'56/nm0000056_rm2409483776_1925-1-26_1982.jpg',1.0,'Paul Newman',1224.88051789  410.29350596 1832.82077684 1018.23376491,4.509488658599223,4.066933754609305,'Amy Bruckner',15157
719,703118,1966,'56/nm0000056_rm243977728_1925-1-26_1966.jpg',1.0,'Paul Newman',2081.75047396  927.8657662  3115.48871093 1961.60400318,3.9903321087482886,2.413834851830845,'Amy Carlson',15157
720,703118,1981,'56/nm0000056_rm250578944_1925-1-26_1981.jpg',1.0,'Paul Newman',256.8 116.  371.2 230.4,3.0288615062876305,,'Amy Childs',15157
721,703118,1966,'56/nm0000056_rm25873920_1925-1-26_1966.jpg',1.0,'Paul Newman',3930.174 1250.238 4354.896 1674.96 ,1.659828300584708,1.4530030813686226,'Amy Eldon',15157
722,703118,1982,'56/nm0000056_rm2591668224_1925-1-26_1982.jpg',1.0,'Paul Newman',225.16615674  65.0003305  368.38140036 208.21557411,2.3463940305464197,1.5187090751301928,'Amy Farrington',15157
723,703118,1966,'56/nm0000056_rm260754944_1925-1-26_1966.jpg',1.0,'Paul Newman',1029.90049517 1849.0440913  2867.00258647 3686.14618261,3.3098590402147843,3.262913546197596,'Amy Forsyth',15157
724,703118,1967,'56/nm0000056_rm2684520192_1925-1-26_1967.jpg',1.0,'Paul Newman',1083.392  313.344 1228.8    458.752,2.1894858733997964,1.4624834263959383,'Amy Hargreaves',15157
725,703118,1967,'56/nm0000056_rm2701297408_1925-1-26_1967.jpg',1.0,'Paul Newman',1039.75124528  304.71144654 1232.27260378  497.23280503,2.2426069603659378,1.5616093726176743,'Amy Harris',15157
726,703118,1967,'56/nm0000056_rm2718074624_1925-1-26_1967.jpg',1.0,'Paul Newman', 789.8441502   558.13940014 1204.86470031  973.15995025,2.4794936378000383,,'Amy Heckerling',15157
727,703118,1973,'56/nm0000056_rm2740563968_1925-1-26_1973.jpg',1.0,'Paul Newman',1454.36504491  304.61405102 1633.85667553  484.10568164,2.8217795265994328,1.6232297854855424,'Amy Huberman',15157
728,703118,1967,'56/nm0000056_rm2751629056_1925-1-26_1967.jpg',1.0,'Paul Newman', 774.68520205  177.6473641  1088.71605743  491.67821949,2.741687875002396,,'Amy Irving',15157
729,703118,2002,'56/nm0000056_rm2810419456_1925-1-26_2002.jpg',1.0,'Paul Newman', 74.80187198  64.20417599 169.56313596 158.96543996,2.521362138796515,2.4992671357989646,'Amy K. Harmon',15157
730,703118,2002,'56/nm0000056_rm2827196672_1925-1-26_2002.jpg',1.0,'Paul Newman',166.022  36.822 211.888  82.688,0.8948230560399821,,'Amy Landecker',15157
731,703118,1967,'56/nm0000056_rm2885846784_1925-1-26_1967.jpg',1.0,'Paul Newman',1020.52431179  511.2861559  1176.51573948  667.27758359,2.266472585301543,1.5980440194017351,'Amy Locane',15157
732,703118,1967,'56/nm0000056_rm2902624000_1925-1-26_1967.jpg',1.0,'Paul Newman',607.18010205 607.18010205 968.21136328 968.21136328,1.7063774890798524,0.9955923809125632,'Amy Madigan',15157
733,703118,1961,'56/nm0000056_rm2919019264_1925-1-26_1961.jpg',1.0,'Paul Newman',196.0756548  114.72163197 341.6868959  260.33287307,3.2143622042077573,,'Amy Manson',15157
734,703118,1967,'56/nm0000056_rm2919401216_1925-1-26_1967.jpg',1.0,'Paul Newman',1705.984  165.888 1998.848  458.752,4.212767210930409,3.0907339085529886,'Amy McCarthy',15157
735,703118,2002,'56/nm0000056_rm2927859968_1925-1-26_2002.jpg',1.0,'Paul Newman',119.88   57.672 165.888 103.68 ,3.019331977729357,0.9708736559569664,'Amy Nuttall',15157
736,703118,1967,'56/nm0000056_rm2936178432_1925-1-26_1967.jpg',1.0,'Paul Newman',296.96  362.496 442.368 507.904,1.8676308436770888,,"""Amy O'Neill""",15157
737,703118,1961,'56/nm0000056_rm3019682560_1925-1-26_1961.jpg',1.0,'Paul Newman',235.46   50.18  345.856 160.576,0.7861700105795305,,'Amy Oberer',15157
738,703118,2002,'56/nm0000056_rm3045300480_1925-1-26_2002.jpg',1.0,'Paul Newman',280.5   48.18 327.36  95.04,1.046174431826588,,'Amy Paffrath',15157
739,703118,1975,'56/nm0000056_rm3792801280_1925-1-26_1975.jpg',1.0,'Paul Newman', 697.38600632  250.38300226 1142.34101038  695.33800632,4.278946352366907,3.490426801558978,'Amy Price-Francis',15157
740,703118,1998,'56/nm0000056_rm38705408_1925-1-26_1998.jpg',1.0,'Paul Newman',165.22440385  26.3225631  210.92501743  72.02317668,1.9395438822659907,,'Amy Redford',15157
741,703118,1962,'56/nm0000056_rm4029263872_1925-1-26_1962.jpg',1.0,'Paul Newman',607.37489308 304.71144654 994.46561006 691.80216352,4.966967507761698,2.090035029105815,'Amy Robach',15157
742,703118,1962,'56/nm0000056_rm4046041088_1925-1-26_1962.jpg',1.0,'Paul Newman',1439.116  129.74  1724.544  415.168,2.2484404164464267,2.1735802843244842,'Amy Robinson',15157
743,703118,1962,'56/nm0000056_rm4062818304_1925-1-26_1962.jpg',1.0,'Paul Newman', 836.18510021  558.13940014 1251.20565032  973.15995025,4.343860770746373,3.4446086986609985,'Amy Ryan',15157
744,703118,1962,'56/nm0000056_rm4079595520_1925-1-26_1962.jpg',1.0,'Paul Newman', 710.7836125   395.76822916 1063.17691874  748.16153541,2.9384617030918454,,'Amy Sakasitz',15157
745,703118,1969,'56/nm0000056_rm408127232_1925-1-26_1969.jpg',1.0,'Paul Newman',1492.992  313.344 1638.4    458.752,2.506066388403607,1.7145727217304216,'Amy Schumer',15157
746,703118,1989,'56/nm0000056_rm4094332416_1925-1-26_1989.jpg',1.0,'Paul Newman',476.16628308 528.84609231 632.15771077 684.83752   ,2.0329500213646474,1.5844326896601626,'Amy Sedaris',15157
747,703118,1962,'56/nm0000056_rm4096372736_1925-1-26_1962.jpg',1.0,'Paul Newman',449.775 337.831 591.704 479.76 ,1.4838986296064651,1.1801255386370992,'Amy Sherman-Palladino',15157
748,703118,1961,'56/nm0000056_rm4105470208_1925-1-26_1961.jpg',1.0,'Paul Newman',493.45776534  99.49155307 581.1001631  187.13395083,2.0525600436911904,,'Amy Smart',15157
749,703118,1962,'56/nm0000056_rm4113149952_1925-1-26_1962.jpg',1.0,'Paul Newman',1394.00495342  255.09017335 1771.64521345  632.73043337,2.9807962585597316,,'Amy Spanger',15157
750,703118,1961,'56/nm0000056_rm4122247424_1925-1-26_1961.jpg',1.0,'Paul Newman',163.90956631 249.65144331 240.07725561 325.81913261,1.4193632607704054,,'Amy Steel',15157
751,703118,1989,'56/nm0000056_rm4194995712_1925-1-26_1989.jpg',1.0,'Paul Newman',739.328 296.96  884.736 442.368,2.6216891170138954,2.0792793621806083,'Amy Stewart',15157
752,703118,1989,'56/nm0000056_rm4245327360_1925-1-26_1989.jpg',1.0,'Paul Newman',1345.536  395.264 1638.4    688.128,3.035067220865269,2.537696905886248,'Amy Tan',15157
753,703118,1989,'56/nm0000056_rm4262104576_1925-1-26_1989.jpg',1.0,'Paul Newman',722.944 411.648 868.352 557.056,1.1357913261670969,0.7802965193354661,'Amy Vincent',15157
754,703118,1998,'56/nm0000056_rm5150976_1925-1-26_1998.jpg',1.0,'Paul Newman',250.08589982  27.56788106 310.17663221  87.65861345,2.4707647002895685,1.5519422279482458,'Amy Winehouse',15157
755,703118,1966,'56/nm0000056_rm59428352_1925-1-26_1966.jpg',1.0,'Paul Newman',1095.669954    950.3794268  1743.48632639 1598.19579919,3.89216751999455,3.5792581916547386,'Amy Wright',15157
756,703118,1966,'56/nm0000056_rm680185344_1925-1-26_1966.jpg',1.0,'Paul Newman',3549.90529047  870.99369323 4254.74194856 1575.83035132,4.7931887928453465,2.8983905074487946,'Amy Yasbeck',15157
757,703118,1966,'56/nm0000056_rm696962560_1925-1-26_1966.jpg',1.0,'Paul Newman', 406.14760409 1609.32041636 2205.8168225  3408.98963478,1.7182253198640942,0.8777731081085678,'Ana Alexander',15157
758,703118,1998,'56/nm0000056_rm72259840_1925-1-26_1998.jpg',1.0,'Paul Newman',108.84756292  41.19158609 169.13994206 101.48396524,1.3995437753844555,,'Ana Beatriz Barros',15157
759,703118,1966,'56/nm0000056_rm76205568_1925-1-26_1966.jpg',1.0,'Paul Newman', 681.676  907.724 2712.576 2938.624,4.740450434990192,,'Ana Claudia Talancón',15157
760,703118,1966,'56/nm0000056_rm814403072_1925-1-26_1966.jpg',1.0,'Paul Newman',2011.74849783  925.30139484 2757.90418452 1671.45708153,4.274824764333911,1.4039505013485134,'Ana Cristina de Oliveira',15157
761,703118,1966,'56/nm0000056_rm831180288_1925-1-26_1966.jpg',1.0,'Paul Newman',1383.47434138 1528.473851   2029.99313466 2174.99264428,1.2574434846231488,,'Ana Gasteyer',15157
762,703118,1966,'56/nm0000056_rm864734720_1925-1-26_1966.jpg',1.0,'Paul Newman', 477.48276285 1656.22966996 2593.24319565 3771.99010276,1.6571973226170935,0.8863110242123418,'Ana Golja',15157
763,703118,1966,'56/nm0000056_rm881511936_1925-1-26_1966.jpg',1.0,'Paul Newman',4418.08877173 1266.57607764 5546.6623416  2395.14964751,3.498513740667334,3.335747099932663,'Ana Layevska',15157
764,703118,1966,'56/nm0000056_rm898289152_1925-1-26_1966.jpg',1.0,'Paul Newman',3289.14236069 1852.76014039 4206.54793089 2770.16571059,2.2728086678261104,1.3999790611370584,'Ana Lopes',15157
765,703118,1966,'56/nm0000056_rm9096704_1925-1-26_1966.jpg',1.0,'Paul Newman',1993.90735946  999.37017973 2734.97724426 1740.44006453,2.3899187022871065,1.714293117444155,'Ana Mulvoy-Ten',15157
766,703118,1966,'56/nm0000056_rm92982784_1925-1-26_1966.jpg',1.0,'Paul Newman',3407.89162736 1265.93971384 4535.89816982 2393.94625629,2.654578739260452,1.9692023806955343,'Ana Ortiz',15157
767,703118,1966,'56/nm0000056_rm948620800_1925-1-26_1966.jpg',1.0,'Paul Newman',2904.87609965 1014.2851651  4033.26066038 2142.66972583,3.9078661505596415,3.7093570126920934,'Ana Serradilla',15157
768,703118,1966,'56/nm0000056_rm965398016_1925-1-26_1966.jpg',1.0,'Paul Newman',4045.821 1194.141 4467.632 1615.952,2.461166846502941,0.8727192389738858,'Ana Torrent',15157
769,703118,1966,'56/nm0000056_rm982175232_1925-1-26_1966.jpg',1.0,'Paul Newman',2088.3369474  1671.86555792 2832.00544847 2415.53405899,3.711587700883229,3.1156167352497945,'Ana de Armas',15157
770,703118,1966,'56/nm0000056_rm998952448_1925-1-26_1966.jpg',1.0,'Paul Newman', 623.55375708 1242.22351415 2474.67902831 3093.34878538,3.7220945259700926,3.4646440263015283,'Ana de la Reguera',15157
771,697673,1961,'57/nm0000057_rm129420800_1910-3-1_1961.jpg',1.0,'David Niven',2787.77147955  932.11182652 3542.62297398 1686.96332094,5.376707271011023,4.383557911348095,'Anabella Casanova',4734
772,697673,1967,'57/nm0000057_rm1925285120_1910-3-1_1967.jpg',1.0,'David Niven',299.25039659 264.16482052 456.1124889  421.02691284,2.988355702935889,,'Anand Tucker',4734
773,697673,1967,'57/nm0000057_rm2042725632_1910-3-1_1967.jpg',1.0,'David Niven',602.86703731 382.96248522 706.00935146 486.10479937,2.7162113252798807,1.3996378547283843,'Ananda Lewis',4734
774,697673,1967,'57/nm0000057_rm2059502848_1910-3-1_1967.jpg',1.0,'David Niven',590.271 336.567 662.904 409.2  ,1.2424291571977428,0.9821501651203596,'Anastacia',4734
775,697673,1961,'57/nm0000057_rm263638528_1910-3-1_1961.jpg',1.0,'David Niven',2593.731 1401.211 2896.12  1703.6  ,2.581411473209388,2.2020760402314563,'Anastasia Griffith',4734
776,697673,1982,'57/nm0000057_rm3094840320_1910-3-1_1982.jpg',1.0,'David Niven',189.04194675 189.04194675 526.45305089 526.45305089,3.229890935991835,,'Anatole Taubman',4734
777,697673,1982,'57/nm0000057_rm3128394752_1910-3-1_1982.jpg',1.0,'David Niven',557.535 164.703 703.824 310.992,1.8877376109260944,1.6791329707335696,'Anaïs Demoustier',4734
778,697673,1963,'57/nm0000057_rm3346433024_1910-3-1_1963.jpg',1.0,'David Niven',770.319 377.487 916.608 523.776,3.116859613354652,3.0189853130441318,'Anders Baasmo Christiansen',4734
779,697673,1969,'57/nm0000057_rm3402233600_1910-3-1_1969.jpg',1.0,'David Niven',635.48988982 138.1870032  788.82526843 291.52238181,2.100632202324412,1.4977964785778215,'Anders Danielsen Lie',4734
780,697673,1969,'57/nm0000057_rm3586782976_1910-3-1_1969.jpg',1.0,'David Niven',572.25100779  79.79324245 748.53580331 256.07803798,3.768743978183114,2.742169024661835,'Anders Hove',4734
781,697673,1969,'57/nm0000057_rm3603560192_1910-3-1_1969.jpg',1.0,'David Niven',449 169 520 240,2.3846634662483632,,'Anders Thomas Jensen',4734
782,697673,1963,'57/nm0000057_rm3786853888_1910-3-1_1963.jpg',1.0,'David Niven',675 579 888 792,1.3681026376989365,,'Anders W. Berthelsen',4734
783,697673,1963,'57/nm0000057_rm3954626048_1910-3-1_1963.jpg',1.0,'David Niven',2351.11909018 1916.6649994  2737.06077187 2302.6066811 ,5.151164998796552,3.8543073288864576,'Anders Walter',4734
784,697673,1963,'57/nm0000057_rm3988180480_1910-3-1_1963.jpg',1.0,'David Niven',1402.44  1281.8   1616.576 1495.936,4.182883035634656,3.894437510011939,'Anderson Cooper',4734
785,697673,1963,'57/nm0000057_rm4034298880_1910-3-1_1963.jpg',1.0,'David Niven', 92.65430403 245.37314409 366.52521613 519.24405619,2.4467599243596316,1.2743484136539065,'Anderson Silva',4734
786,697673,1963,'57/nm0000057_rm4118184960_1910-3-1_1963.jpg',1.0,'David Niven',143.5147162  314.50477564 398.97680536 569.9668648 ,4.761978141822458,3.2204019238561026,'Andi Osho',4734
787,697673,1963,'57/nm0000057_rm4134962176_1910-3-1_1963.jpg',1.0,'David Niven',640.28741894  76.2305787  808.48147101 244.42463077,4.5685728443402684,2.5969341737996863,'Andi Vasluianu',4734
788,697673,1963,'57/nm0000057_rm4202071040_1910-3-1_1963.jpg',1.0,'David Niven',232.50147589  93.61439036 439.80910419 300.92201866,3.7268919881564537,1.4548935736863031,'Andra Fuller',4734
789,697673,1983,'57/nm0000057_rm4218913792_1910-3-1_1983.jpg',1.0,'David Niven',312.015  74.679 384.648 147.312,2.9352057505774867,0.9669792520762608,'Andre Braugher',4734
790,697673,1963,'57/nm0000057_rm4269179904_1910-3-1_1963.jpg',1.0,'David Niven',314.50477564  86.51802972 569.9668648  341.98011888,4.245461183345872,,'Andre Gower',4734
791,697673,1961,'57/nm0000057_rm79089152_1910-3-1_1961.jpg',1.0,'David Niven', 821.24536005 2553.76287514 1732.5175151  3465.03503019,2.8942134332032037,2.7329509098550107,'Andre Royo',4734
792,697673,1961,'57/nm0000057_rm951504384_1910-3-1_1961.jpg',1.0,'David Niven',1361.168  638.224 2168.832 1445.888,2.879582554856083,2.340667353488129,'Andre Schneider',4734
793,697673,1961,'57/nm0000057_rm95866368_1910-3-1_1961.jpg',1.0,'David Niven', 997.395 2800.595 1803.2   3606.4  ,1.7013178462167315,,'Andrea Allan',4734
794,697673,1961,'57/nm0000057_rm968281600_1910-3-1_1961.jpg',1.0,'David Niven', 574.337 1711.169 1421.04  2557.872,2.665387558885876,2.3505178979656813,'Andrea Anders',4734
795,697673,1961,'57/nm0000057_rm985058816_1910-3-1_1961.jpg',1.0,'David Niven', 504.6   866.52  751.68 1113.6 ,1.741909420492644,1.6546159300183736,'Andrea Arnold',4734
796,701495,1971,'58/nm0000058_rm1756806656_1920-8-17_1971.jpg',0.0,"""Maureen O'Hara""",1306.22643967  401.28629786 1543.72141838  638.78127657,3.4936274361798416,1.7976774866887264,'Andrea Barber',13176
797,701495,1963,'58/nm0000058_rm2552744960_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",1050.67430593  648.37341904 1770.12390235 1367.82301545,3.4878717867114952,2.8935992033617413,'Andrea Bendewald',13176
798,701495,1963,'58/nm0000058_rm2569522176_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",1541.09056586  312.99251317 2456.19610538 1228.09805269,2.2214232114376715,,'Andrea Bocelli',13176
799,701495,1963,'58/nm0000058_rm2586299392_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",3788.8540839   992.51145667 4276.75931223 1480.416685  ,1.1407089422455292,,'Andrea Bogart',13176
800,701495,1963,'58/nm0000058_rm2619853824_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",3894.94516685  978.21229171 4349.5139366  1432.78106147,1.162852917435393,,'Andrea Bosca',13176
801,701495,1991,'58/nm0000058_rm2790692864_1920-8-17_1991.jpg',0.0,"""Maureen O'Hara""",129.19156154  86.3497077  183.60794506 140.76609121,2.10467990204394,2.0715861998273604,'Andrea Bowen',13176
802,701495,1963,'58/nm0000058_rm3794258944_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",1511.268  155.364 2184.512  828.608,2.7600712053431757,2.0186310080775733,'Andrea Brooks',13176
803,701495,1963,'58/nm0000058_rm3844590592_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",1054.125  192.085 1386.76   524.72 ,2.640733314319786,2.5660256340804763,'Andrea Corr',13176
804,701495,1963,'58/nm0000058_rm3861367808_1920-8-17_1963.jpg',0.0,"""Maureen O'Hara""",2612.76893608 1277.60638345 3178.95845863 1843.79590601,2.659603420320079,,'Andrea Di Stefano',13176
805,696659,1976,'59/nm0000059_rm1015205376_1907-5-22_1976.jpg',1.0,'Laurence Olivier',3067.49638001  701.01958637 4315.34003547 1948.86324183,1.9946147624596564,1.5116863335595336,'Andrea Elson',11559
806,696659,1979,'59/nm0000059_rm1245498368_1907-5-22_1979.jpg',1.0,'Laurence Olivier', 948.51890945  593.94931841 2009.22768258 1654.65809154,2.5192849934666497,,'Andrea Gabriel',11559
807,696659,1976,'59/nm0000059_rm209899008_1907-5-22_1976.jpg',1.0,'Laurence Olivier',1269.45610786  450.66392042 1935.3269885  1116.53480106,3.2058482020745918,,'Andrea Lewis',11559
808,696659,1976,'59/nm0000059_rm226676224_1907-5-22_1976.jpg',1.0,'Laurence Olivier',1355.40727005  680.36813502 3375.19567512 2700.1565401 ,2.932685134675165,,'Andrea Lowe',11559
809,696659,1976,'59/nm0000059_rm243453440_1907-5-22_1976.jpg',1.0,'Laurence Olivier',1269.45610786  450.66392042 1935.3269885  1116.53480106,3.2058482020745918,,'Andrea Lui',11559
810,696659,1976,'59/nm0000059_rm2558643712_1907-5-22_1976.jpg',1.0,'Laurence Olivier', 504.43712446  755.15568669 1253.59281115 1504.31137338,1.6891343123993048,,'Andrea Martin',11559
811,696659,1981,'59/nm0000059_rm2587135488_1907-5-22_1981.jpg',1.0,'Laurence Olivier',563.96596513 388.36660102 877.99682051 702.39745641,2.7401258526440735,0.8444380355625856,'Andrea Montenegro',11559
812,696659,1981,'59/nm0000059_rm2654244352_1907-5-22_1981.jpg',1.0,'Laurence Olivier',1673.216  591.872 1818.624  737.28 ,1.0304710144163898,0.8152194698540723,'Andrea Morris',11559
813,696659,1972,'59/nm0000059_rm2835133184_1907-5-22_1972.jpg',1.0,'Laurence Olivier',155.8085516   58.96320685 329.27417215 232.4288274 ,3.3056417081604894,,'Andrea Occhipinti',11559
814,696659,1972,'59/nm0000059_rm2851910400_1907-5-22_1972.jpg',1.0,'Laurence Olivier',252.06275472 126.40337736 392.68555425 267.02617689,3.631959345794905,,'Andrea Osvárt',11559
815,696659,1972,'59/nm0000059_rm2885464832_1907-5-22_1972.jpg',1.0,'Laurence Olivier',103.94807469  56.31911714 174.63951101 127.01055346,2.574319210060268,2.2855266322926067,'Andrea Parker',11559
816,696659,1972,'59/nm0000059_rm2935796480_1907-5-22_1972.jpg',1.0,'Laurence Olivier',348.7930266   36.43415657 428.37787889 116.01900887,2.4304518772231507,2.1368880261293066,'Andrea Powell',11559
817,696659,1972,'59/nm0000059_rm2986128128_1907-5-22_1972.jpg',1.0,'Laurence Olivier',345.96  119.784 452.352 226.176,2.320184520351626,,'Andrea Riseborough',11559
818,696659,1981,'59/nm0000059_rm3052373760_1907-5-22_1981.jpg',1.0,'Laurence Olivier',201.82929758  78.56017971 259.51393236 136.24481449,2.826186443609325,,'Andrea Roth',11559
819,696659,1977,'59/nm0000059_rm3368060160_1907-5-22_1977.jpg',1.0,'Laurence Olivier',211.53645642 316.79318463 526.28364104 631.54036925,3.2377508594219484,,'Andrea Savage',11559
820,696659,1978,'59/nm0000059_rm3510291456_1907-5-22_1978.jpg',1.0,'Laurence Olivier', 763.03655661  256.34551887 1330.06397406  823.37293632,2.7115347944177253,,'Andrea Stefancikova',11559
821,696659,1981,'59/nm0000059_rm3778317824_1907-5-22_1981.jpg',1.0,'Laurence Olivier', 728.20652246  324.78512109 1452.31704491 1048.89564355,2.19774712827119,,'Andreas Dresen',11559
822,696659,1981,'59/nm0000059_rm3811872256_1907-5-22_1981.jpg',1.0,'Laurence Olivier',405.46940136 445.8115415  766.50066259 806.84280273,3.2653447899313317,1.960002882382592,'Andreas Günther',11559
823,696659,1981,'59/nm0000059_rm3828649472_1907-5-22_1981.jpg',1.0,'Laurence Olivier', 821.248  395.264 1114.112  688.128,4.779895766470106,3.5068021324285663,'Andreas Katsulas',11559
824,696659,1977,'59/nm0000059_rm3834432512_1907-5-22_1977.jpg',1.0,'Laurence Olivier',2872.29216597 1097.94063465 4094.65737995 2320.30584864,2.307319957001148,1.8595569235836773,'Andreas Prochaska',11559
825,696659,1981,'59/nm0000059_rm3878981120_1907-5-22_1981.jpg',1.0,'Laurence Olivier', 808.89080273  203.75870068 1169.92206396  564.78996191,1.1002143933090611,,'Andrei Arlovski',11559
826,696659,1976,'59/nm0000059_rm3984707072_1907-5-22_1976.jpg',1.0,'Laurence Olivier',3170.95275827  492.08742435 3713.88148566 1035.01615174,1.2569828508530263,,'Andrei Claude',11559
